Epicerie salée - Assaisonnement - Epices, herbes        94	fr:Epicerie		
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Plats cuisinés 9	fr:Plats préparés		
Vins, bières, alcools - Punchs, crèmes, liqueurs - Liqueurs     9	fr:Liqueurs		
Epicerie sucrée - Chocolat - Tablette desserts  8	fr:Chocolats		
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Sucre, farine  8			
Boulangerie, viennoiserie - Pain de mie - Pain de mie blanc petites tranches   8	fr:Pains de mie		
Epicerie sucrée - Aide culinaire sucrée - Levure, sucre vanille, arômes 8			
Produits frais - Beurres, crèmes, matières grasses - Margarines, matières grasses       8	fr:Matières grasses		
Epicerie sucrée - Desserts - Crèmes dessert, riz au lait        8			
Epicerie sucrée - Boissons chaudes - Café solubles      8	fr:Cafés solubles		
Bio, diététique, équitable - Produits frais - Surgelé salé      8	fr:Surgelés		
Vins, bières, alcools - Bières, cidres - Spécialités (ambrées, brunes,...)     8	fr:Bières, fr:Bières de spécialité		
Epicerie salée - Plats cuisinés - Plats italiens        8	fr:Plats préparés		
Produits frais - Poissonnerie - Surimi et bâtonnets de poisson  8	fr:Surimi		
Boissons sans alcool - Eaux - Eaux gazeuses natures     8	fr:Eaux gazeuses		
Surgelés - Surgelés sucrés - Sorbets bac        8	fr:Sorbets	fr:Surgelé	
Epicerie salée - Assaisonnement - Bouillons     8	fr:Bouillons		
Epicerie salée - Sauces, condiments - Olives    8	fr:Olives		
Vins, bières, alcools - Vins rouges - Sud-ouest 8	fr:Vins français, fr:Vins rouges		
Vins, bières, alcools - Vins rouges - Rhône     8	fr:Vins français, fr:Vins rouges		
Vins, bières, alcools - Vins rouges - IGP (Indication Géographique Protégée)   8	fr:Vins rouges		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Autres agrumes     8	fr:Boissons aux fruits		
Vins, bières, alcools - Fontaines à vin - Rhône 8	fr:Vins français		
Produits frais - Poissonnerie - Crabe, crevettes        8	fr:Crustacés		
Epicerie salée - Plats cuisinés - Autres plats cuisinés 8	fr:Plats préparés		
Epicerie sucrée - Biscuits - Gaufrettes 8	fr:Gaufrettes, fr:Biscuits		
Epicerie salée - Grignotage salé - Olives, saucisses cocktail   8			
Produits frais - Laits, Oeufs, boissons végétales - Oeufs       8	fr:Oeufs		
Bio, diététique, équitable - Goûters, chocolats, grignotages - Grignotages salés8			
Epicerie sucrée - Biscuits - Cookies    8	fr:Cookies		
Boulangerie, viennoiserie - Viennoiserie - Pains au lait        8	fr:Pains au lait		
Vins, bières, alcools - Boissons à base de vin - Boissons à base de vin 8	fr:Boissons à base de vin, fr:Boissons		
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Sauces, Condiments      7	fr:Sauces		
Vins, bières, alcools - Punchs, crèmes, liqueurs - Crèmes       7	fr:Boissons alcoolisées		
Vins, bières, alcools - Champagne - Champagne   7	fr:Champagnes		
Epicerie salée - Soupes - Croûtons      7	fr:Croutons		
Epicerie salée - Grignotage salé - Tapas        7	fr:Tapas		
Epicerie sucrée - Céréales - Enfants sucrés, miel       7	fr:Céréales au miel, fr:Céréales du petit déjeuner		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Fruits exotiques   7	fr:Boissons aux fruits		
Produits frais - Charcuterie - Foie gras        7	fr:Foie gras		
Epicerie sucrée - Biscuits - Petit déjeuner     7	fr:Biscuits du petit déjeuner, fr:Biscuits		
Boulangerie, viennoiserie - Viennoiserie - Briochettes, Pancakes        7			
Produits frais - Légumes - Ail, Oignon, Echalote        6			
Produits frais - Laits, Oeufs, boissons végétales - Laits 1/2 écrémé    6	fr:Laits demi-écrémés		
Bio, diététique, équitable - Pâtes, riz, chips, féculents - Pâtes       6	fr:Pâtes sèches		
Surgelés - Surgelés salés - Tartes salées, quiches, tourtes     6		fr:Surgelé	
Vins, bières, alcools - Punchs, crèmes, liqueurs - Punchs et cocktails  6	fr:Boissons alcoolisées		
Boulangerie, viennoiserie - Pains pré-emballés - Pain précuit   6	fr:Pains précuits		
Bio, diététique, équitable - Légumes - Pomme de terre   6	fr:Pommes de terre		
Bio, diététique, équitable - Produits frais - Laits, Oeufs      6			
Epicerie salée - Plats cuisinés - Plats exotiques       6	fr:Plats préparés		
Epicerie salée - Soupes - Déshydratés   6	fr:Soupes déshydratées		
Boulangerie, viennoiserie - Pain de mie - Pain de mie céréales, complet 6	fr:Pains de mie		
Produits frais - Volaille - Cailles, coquelets  6			
Vins, bières, alcools - Bières, cidres - Blondes en bouteille   6	fr:Bières blondes	fr:Bouteille	
Epicerie sucrée - Bonbons - Caramel, pâtes de fruits, nougats   6			
Vins, bières, alcools - Fontaines à vin - Loire 6	fr:Loire, fr:Vins français		
Produits frais - Boucherie - Agneau     6	fr:Agneau		
Vins, bières, alcools - Vins blancs - Bordeaux - Sud-ouest      6	fr:Vins français, fr:Vins blancs		
Epicerie sucrée - Céréales - Equilibre, santé   6	fr:Céréales pour le petit-déjeuner		
Vins, bières, alcools - Vins doux - Autres      6	fr:Vins doux		
Produits frais - Fruits - Fruits secs grignotage, apéritif      6			
Produits frais - Poissonnerie - Anchois, moules, marinades      6			
Bio, diététique, équitable - Boissons - Soja, Végétaux  5			
Epicerie salée - Pâtes, riz, purée, chips - Purées      5			
Vins, bières, alcools - Autres digestifs - Sans alcool  5	fr:Digestifs		
Vins, bières, alcools - Vins doux - France      5	fr:Vins français		
Bio, diététique, équitable - Pâtes, riz, chips, féculents - Riz 5	fr:Riz		
Produits frais - Boucherie - Barbecue   5			
Produits frais - Poissonnerie - Poisson en filet        5			
Vins, bières, alcools - Vins blancs - Alsace    5	fr:Vins français, fr:Vins blancs		
Vins, bières, alcools - Vins rosés - Bordeaux - Sud-ouest       5	fr:Vins français, fr:Vins rosés		
Epicerie sucrée - Biscuits - Biscuits confiturés        5	fr:Biscuits		
Vins, bières, alcools - Vins rouges - Languedoc-Roussillon      5	fr:Vins français, fr:Vins rouges		
Bio, diététique, équitable - Diététique - Diététique hors minceur       5			
Boulangerie, viennoiserie - Pain de mie - Pain de mie blanc grandes tranches   5	fr:Pains de mie		
Bébé - Desserts, goûters - Crèmes dessert       5	fr:Goûters et desserts pour bébé		
Boulangerie, viennoiserie - Viennoiserie - Brioches tranchées   5	Fr:Brioches, fr:Brioches tranchées		
Vins, bières, alcools - Fontaines à vin - Provence - Corse      5	fr:Vins français		
Epicerie salée - Terrines - Foie gras   5	fr:Foies gras		
Produits frais - Laits, Oeufs, boissons végétales - Laits concentrés, en poudre5	fr:Laits concentrés en poudre		
Epicerie sucrée - Bonbons - Assortiments        5	fr:Bonbons		
Bébé - 1er âge, 2ème âge, croissance - Croissance       5	fr:Laits pour bébé		
Surgelés - Surgelés sucrés - Fruits morceaux, coulis    5	fr:Aliments à base de plantes surgelés	fr:Surgelé	
Bio, diététique, équitable - Produits frais - Beurres, crèmes, matières grasses5	fr:Matières grasses		
Bio, diététique, équitable - Petit déjeuner - Céréales  5	fr:Céréales du petit déjeuner		
Bio, diététique, équitable - Légumes - Ail, Oignon, Echalotte   5			
Vins, bières, alcools - Anisés - Anisés 4	fr:Boissons anisées		
Vins, bières, alcools - Whiskies - Blends écossais      4	fr:Whiskies		
Produits frais - Fromages - Fromages apéritif   4	fr:Fromages		
Boulangerie, viennoiserie - Pâtisserie - Gâteaux à partager, Tarterie   4			
Produits frais - Fromages - Fromages allégés    4	fr:Fromages allégés		
Bio, diététique, équitable - Légumes - Choux, Brocolis  4	fr:Légumes		
Vins, bières, alcools - Fontaines à vin - Sud-ouest     4	fr:Vins français		
Bio, diététique, équitable - Petit déjeuner - Thé, Infusion     4			
Vins, bières, alcools - Autres digestifs - Digestifs    4	fr:Digestifs		
Epicerie sucrée - Gâteaux moelleux - Brownies   4	fr:Brownies		
Epicerie sucrée - Chocolat - Tablette chocolat blanc    4	fr:Chocolats blancs		
Vins, bières, alcools - Alcools blancs - Vodka  4	fr:Vodka		
Produits frais - Fromages - Fromages pour enfants       4	fr:Fromages		
Produits frais - Volaille - Lapin       4	fr:Lapins		
Produits frais - Poissonnerie - Sauces pour poisson     4	fr:Sauces		
Epicerie salée - Conserves - Autres poissons et fruits de mer   4			
Produits frais - Fromages - Sandwich, burgers   4	fr:Fromages, fr:Fromages en tranches		
Boissons sans alcool - Sirops et Boissons concentrées - Autres spécialités à diluer     4	fr:Boissons concentrées		
Vins, bières, alcools - Vins rosés - Rhône      4	fr:Vins français, fr:Vins rosés		
Epicerie salée - Assaisonnement - Fonds et fumets       3	fr:Assaisonnements		
Produits frais - Laits, Oeufs, boissons végétales - Laits frais 3	fr:Laits		
Vins, bières, alcools - Demi bouteilles, Magnum - Loire 3	fr:Vins français		
Epicerie salée - Grignotage salé - Amandes, noisettes   3			
Vins, bières, alcools - Vins rouges - VSIG (Vins sans indication géographique) 3	fr:Vins rouges		
Bébé - Petit déjeuner - Céréales liquides       3	fr:Céréales pour bébé		
Vins, bières, alcools - Fontaines à vin - VSIG (Vin sans indication géographique)       3			
Vins, bières, alcools - Demi bouteilles, Magnum - IGP (Indication Géographique Protégée)        3			
Epicerie sucrée - Céréales - Corn flakes        3	fr:Corn-Flakes		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Raisin      3	fr:Boissons aux fruits		
Vins, bières, alcools - Vins rosés - Provence - Corse   3	fr:Vins français, fr:Vins rosés		
Boulangerie, viennoiserie - Pains pré-emballés - Autres pains   3			
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Huiles, Vinaigres       3			
Produits frais - Fruits - Fruits secs aide culinaire    3			
Vins, bières, alcools - Demi bouteilles, Magnum - Bordeaux      3	fr:Vins français		
Epicerie salée - Grignotage salé - Tortilla sauces      3	fr:Sauces, fr:Sauces tortillas		
Vins, bières, alcools - Vins blancs - Bourgogne - Beaujolais    3	fr:Vins français, fr:Vins blancs		
Epicerie sucrée - Biscuits - Equilibre  3	fr:Biscuits		
Vins, bières, alcools - Vins blancs -  VSIG (Vin sans indication géographique) 3	fr:Vins blancs		
Vins, bières, alcools - Bières, cidres - Blondes en boîte       3	fr:Bières blondes		
Boulangerie, viennoiserie - Pains pré-emballés - Toasts 3			
Vins, bières, alcools - Demi bouteilles, Magnum - Champagne     3	fr:Champagnes		
Vins, bières, alcools - Vins rouges - Loire     3	fr:Vins français, fr:Vins rouges		
Epicerie salée - Grignotage salé - Assortiment  3			
Vins, bières, alcools - Vins blancs - Loire     3	fr:Vins français, fr:Vins blancs		
Produits frais - Poissonnerie - Soupes  2	fr:Soupes		
Bio, diététique, équitable - Produits frais - Fromage   2	fr:Fromages		
Produits frais - Beurres, crèmes, matières grasses - Sauces, aides culinaires  2			
Bio, diététique, équitable - Légumes - Crudités 2			
Vins, bières, alcools - Vins rosés - Languedoc-Roussillon       2	fr:Vins français, fr:Vins rosés		
Produits frais - Légumes - Autres légumes       2	fr:Légumes		
Produits frais - Poissonnerie - Coquillages     2	fr:Coquillages		
Surgelés - Surgelés salés - Snacks, burgers     2		fr:Surgelé	
Vins, bières, alcools - Vins rosés - Loire      2	fr:Vins français, fr:Vins rosés		
Produits frais - Charcuterie - Charcuterie apéritive    2	fr:Charcuteries		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Légumes     2	fr:Boissons aux légumes		
Surgelés - Surgelés sucrés - Les minis  2		fr:Surgelé	
Produits frais - Légumes - Choux, Brocolis      2	fr:Légumes		
Produits frais - Laits, Oeufs, boissons végétales - Laits entiers       2	fr:Laits entiers		
Vins, bières, alcools - Vins rouges - Bourgogne 2	fr:Vins français, fr:Vins rouges		
Produits frais - Légumes - Carottes     2	fr:Légumes, fr:Carottes, fr:Légumes frais		
Produits frais - Légumes - Crudités     2	fr:Légumes, fr:Crudités, fr:Légumes frais		
Bébé - Desserts, goûters - Biscuits et jus      2	fr:Aliments pour bébé		
Vins, bières, alcools - Demi bouteilles, Magnum - Alsace - Jura - Savoie       2	fr:Vins français		
Vins, bières, alcools - Vins étrangers - Italie 2	fr:Vins italiens		
Vins, bières, alcools - Vins rosés - VSIG (Vin sans indication géographique)   2	fr:Vins rosés		
Epicerie sucrée - Boissons chaudes - Chicorée   2	fr:Boissons à la chicorée		
Produits frais - Laits, Oeufs, boissons végétales - Laits aromatisés    2	fr:Laits aromatisés		
Bio, diététique, équitable - Pâtes, riz, chips, féculents - Chips       2	fr:Chips		
Boulangerie, viennoiserie - Viennoiserie - Pains au chocolat    2	fr:Pains au chocolat		
Bio, diététique, équitable - Pâtes, riz, chips, féculents - Autres féculents   2			
Bio, diététique, équitable - Produits frais - Boulangerie, viennoiserie 2			
Vins, bières, alcools - Autres digestifs - Amer, bitter, gentiane       2	fr:Digestifs		
Produits frais - Laits, Oeufs, boissons végétales - Laits faciles à digérer, écrémés, chèvres   2			
Produits frais - Légumes - Tomates      2	fr:Légumes, fr:Tomates, fr:Légumes frais		
Produits frais - Fruits - Fruits bio    1	fr:Fruits		
Surgelés - Surgelés sucrés - Gâteaux, tartes    1	fr:Gâteaux et pâtisseries surgelés	fr:Surgelé	
Epicerie sucrée - Gâteaux moelleux - Pain d'épices      1	fr:Pains d’épices		
Produits frais - Fruits - Fruits exotiques      1	fr:Fruits exotiques, fr:Fruits		
Vins, bières, alcools - Whiskies - Irlandais    1	fr:Whiskies		
Bio, diététique, équitable - Petit déjeuner - Café, Chocolat    1			
Bio, diététique, équitable - Fruits - Fruits exotiques  1	fr:Fruits exotiques		
Bio, diététique, équitable - Légumes - Carottes 1	fr:Légumes, fr:Carottes, fr:Légumes frais		
Bio, diététique, équitable - Légumes - Autres légumes   1	fr:Légumes		
Vins, bières, alcools - Demi bouteilles, Magnum - Sud-ouest     1	fr:Vins français		
Produits frais - Légumes - Légumes secs et sous vide    1			
Vins, bières, alcools - Vins rouges - Alsace - Jura - Savoie    1	fr:Vins français, fr:Vins rouges		
Bio, diététique, équitable - Produits frais - Charcuterie, Traiteur     1			
Vins, bières, alcools - Whiskies - Autres whiskies      1	fr:Whiskies		
Bio, diététique, équitable - Conserves, potages, tartinables - Terrines, Tartinables    1	fr:Produits à tartiner salés		
Epicerie sucrée - Gâteaux moelleux - Cakes      1	fr:Cakes		
Boissons sans alcool - Boissons au thé, aux fruits, enfants - Spécialités enfants       1	fr:Boissons sans alcool		
Vins, bières, alcools - Demi bouteilles, Magnum - Rhône 1	fr:Vins français		
Vins, bières, alcools - Vins rouges - Beaujolais        1	fr:Vins français, fr:Vins rouges		
Bio, diététique, équitable - Boissons - Cidres  1	fr:Cidres		
Epicerie salée - Produits du monde - Autres pays        1			
Produits frais - Fruits - Autres agrumes        1	fr:Agrumes, fr:Fruits		
Vins, bières, alcools - Demi bouteilles, Magnum - Provence - Corse      1	fr:Vins français		
Bio, diététique, équitable - Légumes - Salades  1	fr:Salades		
Vins, bières, alcools - Fontaines à vin - Languedoc-Roussillon  1	fr:Vins français		
Boulangerie, viennoiserie - Viennoiserie - Croissants   1	fr:Croissants		
Vins, bières, alcools - Alcools blancs - Gin    1	fr:Gin		
Bébé - Repas - Soupes   1	fr:Soupes pour bébé		
